Month_abb;Year;Station;Coordinates;Group;Taxa;Biomass
Jan;2017;BY15;20.05000/57.33333;Copepoda;Acartia;3,720007100000000
Jan;2017;BY31;18.23333/58.58812;Copepoda;Acartia;3,046667290000000
Jan;2017;BY15;20.05000/57.33333;Copepoda;Centropages;2,753331900000000
Jan;2017;BY31;18.23333/58.58812;Copepoda;Centropages;0,566666270000000
Jan;2017;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,260000000000000
Jan;2017;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;5,539992000000000
Jan;2017;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,560000900000000
Jan;2017;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;2,133331100000000
Jan;2017;BY15;20.05000/57.33333;Copepoda;Temora;14,099983000000002
Jan;2017;BY31;18.23333/58.58812;Copepoda;Temora;0,879999900000000
Jan;2017;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,279999900000000
Jan;2017;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,440001000000000
Jan;2018;BY5;15.98333/55.25000;Copepoda;Acartia;16,619995199999998
Jan;2018;BY5;15.98333/55.25000;Copepoda;Centropages;7,346657500000000
Jan;2018;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;6,523321000000000
Jan;2018;BY5;15.98333/55.25000;Copepoda;Temora;19,653325500000001
Jan;2018;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,080000100000000
Jan;2019;BY5;15.98333/55.25000;Cladocera;Bosmina;0,033333250000000
Jan;2019;BY5;15.98333/55.25000;Cladocera;Evadne;2,000001000000000
Jan;2019;BY31;18.23333/58.58812;Copepoda;Acartia;6,873332000000000
Jan;2019;BY5;15.98333/55.25000;Copepoda;Acartia;23,180007499999999
Jan;2019;BY31;18.23333/58.58812;Copepoda;Centropages;1,306664600000000
Jan;2019;BY5;15.98333/55.25000;Copepoda;Centropages;10,706666500000001
Jan;2019;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,506665400000000
Jan;2019;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,959999500000000
Jan;2019;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;4,900001100000000
Jan;2019;BY31;18.23333/58.58812;Copepoda;Temora;12,653328500000001
Jan;2019;BY5;15.98333/55.25000;Copepoda;Temora;57,760025999999996
Jan;2019;BY5;15.98333/55.25000;Rotatoria;Keratella;0,619999500000000
Jan;2019;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,240000000000000
Jan;2019;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,720000000000000
Jan;2020;BY15;20.05000/57.33333;Copepoda;Acartia;8,313334200000000
Jan;2020;BY5;15.98333/55.25000;Copepoda;Acartia;24,266661500000001
Jan;2020;BY15;20.05000/57.33333;Copepoda;Centropages;6,786670350000000
Jan;2020;BY5;15.98333/55.25000;Copepoda;Centropages;13,540005350000001
Jan;2020;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;7,306661999999999
Jan;2020;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;2,653334300000000
Jan;2020;BY15;20.05000/57.33333;Copepoda;Temora;14,440005700000000
Jan;2020;BY5;15.98333/55.25000;Copepoda;Temora;23,546679300000001
Jan;2020;BY15;20.05000/57.33333;Rotatoria;Keratella;0,010000005000000
Jan;2020;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,039999900000000
Jan;2020;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,140000100000000
Jan;2021;BY31;18.23333/58.58812;Copepoda;Acartia;2,379998900000000
Jan;2021;BY31;18.23333/58.58812;Copepoda;Centropages;0,769999800000000
Jan;2021;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,033333350000000
Jan;2021;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,672000050000000
Jan;2021;BY31;18.23333/58.58812;Copepoda;Temora;0,886666750000000
Jan;2021;BY31;18.23333/58.58812;Rotatoria;Keratella;0,010000005000000
Jan;2021;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,039999900000000
Feb;2009;BY15;20.05000/57.33333;Copepoda;Acartia;4,562085100000000
Feb;2009;BY31;18.23333/58.58812;Copepoda;Acartia;2,104575900000000
Feb;2009;BY5;15.98333/55.25000;Copepoda;Acartia;2,908495750000000
Feb;2009;BY15;20.05000/57.33333;Copepoda;Centropages;6,535955000000000
Feb;2009;BY31;18.23333/58.58812;Copepoda;Centropages;2,339870100000000
Feb;2009;BY5;15.98333/55.25000;Copepoda;Centropages;19,333368000000000
Feb;2009;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;2,071895600000000
Feb;2009;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;4,565363500000000
Feb;2009;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;5,545751900000000
Feb;2009;BY15;20.05000/57.33333;Copepoda;Temora;7,764707700000000
Feb;2009;BY31;18.23333/58.58812;Copepoda;Temora;4,849674000000000
Feb;2009;BY5;15.98333/55.25000;Copepoda;Temora;40,313735999999999
Feb;2009;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,313725000000000
Feb;2009;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,352941000000000
Feb;2009;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,313725000000000
Feb;2010;BY15;20.05000/57.33333;Copepoda;Acartia;7,856200350000000
Feb;2010;BY5;15.98333/55.25000;Copepoda;Acartia;8,405218150000001
Feb;2010;BY15;20.05000/57.33333;Copepoda;Centropages;2,091504000000000
Feb;2010;BY5;15.98333/55.25000;Copepoda;Centropages;6,993471500000000
Feb;2010;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;1,871894600000000
Feb;2010;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;15,549002999999999
Feb;2010;BY15;20.05000/57.33333;Copepoda;Temora;9,823532399999999
Feb;2010;BY5;15.98333/55.25000;Copepoda;Temora;13,424835000000000
Feb;2010;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,039215700000000
Feb;2010;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,196078500000000
Feb;2013;BY31;18.23333/58.58812;Copepoda;Acartia;1,155227750000000
Feb;2013;BY31;18.23333/58.58812;Copepoda;Centropages;1,101307875000000
Feb;2013;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,084967350000000
Feb;2013;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,961602750000000
Feb;2013;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;4,857516300000000
Feb;2013;BY31;18.23333/58.58812;Copepoda;Temora;11,473856050000000
Feb;2013;BY31;18.23333/58.58812;Rotatoria;Keratella;0,009803925000000
Feb;2013;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,088235250000000
Feb;2014;BY31;18.23333/58.58812;Copepoda;Acartia;0,450979937500000
Feb;2014;BY5;15.98333/55.25000;Copepoda;Acartia;7,607837800000000
Feb;2014;BY31;18.23333/58.58812;Copepoda;Centropages;0,924836775000000
Feb;2014;BY5;15.98333/55.25000;Copepoda;Centropages;3,620916300000000
Feb;2014;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;4,816338450000000
Feb;2014;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;7,960784000000000
Feb;2014;BY31;18.23333/58.58812;Copepoda;Temora;7,692801250000000
Feb;2014;BY5;15.98333/55.25000;Copepoda;Temora;37,111138400000002
Feb;2014;BY31;18.23333/58.58812;Rotatoria;Keratella;0,009803925000000
Feb;2014;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,088235250000000
Feb;2014;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,156862800000000
Feb;2015;BY5;15.98333/55.25000;Cladocera;Bosmina;0,016666675000000
Feb;2015;BY15;20.05000/57.33333;Copepoda;Acartia;1,586667700000000
Feb;2015;BY31;18.23333/58.58812;Copepoda;Acartia;1,406664560000000
Feb;2015;BY5;15.98333/55.25000;Copepoda;Acartia;5,196673660000000
Feb;2015;BY15;20.05000/57.33333;Copepoda;Centropages;0,353333390000000
Feb;2015;BY31;18.23333/58.58812;Copepoda;Centropages;0,800000000000000
Feb;2015;BY5;15.98333/55.25000;Copepoda;Centropages;4,093339150000000
Feb;2015;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;1,969334600000000
Feb;2015;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;7,298332899999999
Feb;2015;BY15;20.05000/57.33333;Copepoda;Temora;0,700000260000000
Feb;2015;BY31;18.23333/58.58812;Copepoda;Temora;0,359999100000000
Feb;2015;BY5;15.98333/55.25000;Copepoda;Temora;7,059998600000000
Feb;2015;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,860001000000000
Feb;2015;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,360000000000000
Feb;2015;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,180000000000000
Feb;2016;BY15;20.05000/57.33333;Copepoda;Acartia;1,696666480000000
Feb;2016;BY31;18.23333/58.58812;Copepoda;Acartia;0,993333750000000
Feb;2016;BY5;15.98333/55.25000;Copepoda;Acartia;9,019998600000001
Feb;2016;BY15;20.05000/57.33333;Copepoda;Centropages;3,383339050000000
Feb;2016;BY31;18.23333/58.58812;Copepoda;Centropages;2,773339000000000
Feb;2016;BY5;15.98333/55.25000;Copepoda;Centropages;38,933316999999995
Feb;2016;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,173332900000000
Feb;2016;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;0,722666550000000
Feb;2016;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;1,526668000000000
Feb;2016;BY15;20.05000/57.33333;Copepoda;Temora;0,883333950000000
Feb;2016;BY31;18.23333/58.58812;Copepoda;Temora;3,279999100000000
Feb;2016;BY5;15.98333/55.25000;Copepoda;Temora;18,720020000000002
Feb;2016;BY15;20.05000/57.33333;Rotatoria;Keratella;0,010000005000000
Feb;2016;BY5;15.98333/55.25000;Rotatoria;Keratella;0,019999950000000
Feb;2016;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,219999900000000
Feb;2016;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,159999900000000
Feb;2016;BY5;15.98333/55.25000;Rotatoria;Synchaeta;1,359999000000000
Feb;2017;BY15;20.05000/57.33333;Copepoda;Acartia;3,816667250000000
Feb;2017;BY31;18.23333/58.58812;Copepoda;Acartia;4,973326460000000
Feb;2017;BY15;20.05000/57.33333;Copepoda;Centropages;2,270000550000000
Feb;2017;BY31;18.23333/58.58812;Copepoda;Centropages;1,539997950000000
Feb;2017;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;11,636673999999999
Feb;2017;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,373332100000000
Feb;2017;BY15;20.05000/57.33333;Copepoda;Temora;5,949997700000000
Feb;2017;BY31;18.23333/58.58812;Copepoda;Temora;2,306664250000000
Feb;2017;BY31;18.23333/58.58812;Rotatoria;Keratella;0,010000005000000
Feb;2017;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,050000100000000
Feb;2017;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,240000000000000
Feb;2019;BY31;18.23333/58.58812;Cladocera;Evadne;0,399999000000000
Feb;2019;BY15;20.05000/57.33333;Copepoda;Acartia;29,659998999999999
Feb;2019;BY31;18.23333/58.58812;Copepoda;Acartia;4,929993200000000
Feb;2019;BY5;15.98333/55.25000;Copepoda;Acartia;7,986683000000000
Feb;2019;BY15;20.05000/57.33333;Copepoda;Centropages;24,320015000000001
Feb;2019;BY31;18.23333/58.58812;Copepoda;Centropages;0,846666050000000
Feb;2019;BY5;15.98333/55.25000;Copepoda;Centropages;6,653340700000000
Feb;2019;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,286666810000000
Feb;2019;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;14,426676000000000
Feb;2019;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,739998500000000
Feb;2019;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;4,357334400000000
Feb;2019;BY15;20.05000/57.33333;Copepoda;Temora;34,053308999999999
Feb;2019;BY31;18.23333/58.58812;Copepoda;Temora;3,793332100000000
Feb;2019;BY5;15.98333/55.25000;Copepoda;Temora;25,173289000000000
Feb;2019;BY15;20.05000/57.33333;Rotatoria;Keratella;0,019999950000000
Feb;2019;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,159999900000000
Feb;2019;BY31;18.23333/58.58812;Rotatoria;Synchaeta;1,089999000000000
Feb;2019;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,392001000000000
Feb;2020;BY5;15.98333/55.25000;Copepoda;Acartia;17,570006150000001
Feb;2020;BY5;15.98333/55.25000;Copepoda;Centropages;11,020005999999999
Feb;2020;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;2,959998100000000
Feb;2020;BY5;15.98333/55.25000;Copepoda;Temora;20,459986300000001
Feb;2020;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,080000100000000
Feb;2021;BY31;18.23333/58.58812;Copepoda;Acartia;3,166673800000000
Feb;2021;BY5;15.98333/55.25000;Copepoda;Acartia;3,220006450000000
Feb;2021;BY31;18.23333/58.58812;Copepoda;Centropages;1,800000150000000
Feb;2021;BY5;15.98333/55.25000;Copepoda;Centropages;4,991991000000000
Feb;2021;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,246666000000000
Feb;2021;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;6,218663100000000
Feb;2021;BY31;18.23333/58.58812;Copepoda;Temora;0,913331590000000
Feb;2021;BY5;15.98333/55.25000;Copepoda;Temora;1,624000030000000
Feb;2021;BY31;18.23333/58.58812;Rotatoria;Keratella;0,010000005000000
Mar;2007;BY31;18.23333/58.58812;Copepoda;Acartia;2,768789855000000
Mar;2007;BY31;18.23333/58.58812;Copepoda;Centropages;1,284313610000000
Mar;2007;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,032679750000000
Mar;2007;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;24,229854045000000
Mar;2007;BY31;18.23333/58.58812;Copepoda;Temora;0,325163375000000
Mar;2007;BY31;18.23333/58.58812;Rotatoria;Keratella;0,125000190000000
Mar;2007;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,681372000000000
Mar;2008;BY31;18.23333/58.58812;Copepoda;Acartia;5,052289350000001
Mar;2008;BY31;18.23333/58.58812;Copepoda;Centropages;1,222222650000000
Mar;2008;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,630719150000000
Mar;2008;BY31;18.23333/58.58812;Copepoda;Temora;0,627451200000000
Mar;2008;BY31;18.23333/58.58812;Rotatoria;Keratella;0,058823550000000
Mar;2008;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,921570000000000
Mar;2009;BY15;20.05000/57.33333;Copepoda;Acartia;1,905229200000000
Mar;2009;BY31;18.23333/58.58812;Copepoda;Acartia;1,954248945000000
Mar;2009;BY15;20.05000/57.33333;Copepoda;Centropages;7,908495600000000
Mar;2009;BY31;18.23333/58.58812;Copepoda;Centropages;0,986927800000000
Mar;2009;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;4,385625000000000
Mar;2009;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,374835600000000
Mar;2009;BY15;20.05000/57.33333;Copepoda;Temora;4,281041500000001
Mar;2009;BY31;18.23333/58.58812;Copepoda;Temora;2,901962500000000
Mar;2009;BY31;18.23333/58.58812;Rotatoria;Keratella;0,004901955000000
Mar;2009;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,098039100000000
Mar;2009;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,715685550000000
Mar;2010;BY31;18.23333/58.58812;Cladocera;Bosmina;0,098039250000000
Mar;2010;BY15;20.05000/57.33333;Copepoda;Acartia;7,584961299999999
Mar;2010;BY31;18.23333/58.58812;Copepoda;Acartia;0,620097625000000
Mar;2010;BY5;15.98333/55.25000;Copepoda;Acartia;9,326798649999999
Mar;2010;BY15;20.05000/57.33333;Copepoda;Centropages;5,483651300000000
Mar;2010;BY31;18.23333/58.58812;Copepoda;Centropages;0,153594675000000
Mar;2010;BY5;15.98333/55.25000;Copepoda;Centropages;8,653590500000000
Mar;2010;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,423202650000000
Mar;2010;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;6,287584000000000
Mar;2010;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;1,140522500000000
Mar;2010;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;28,980375800000001
Mar;2010;BY15;20.05000/57.33333;Copepoda;Temora;7,751629600000000
Mar;2010;BY31;18.23333/58.58812;Copepoda;Temora;0,689542360000000
Mar;2010;BY5;15.98333/55.25000;Copepoda;Temora;29,307209000000000
Mar;2010;BY31;18.23333/58.58812;Rotatoria;Keratella;0,009803925000000
Mar;2010;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,450981000000000
Mar;2010;BY31;18.23333/58.58812;Rotatoria;Synchaeta;1,867648500000000
Mar;2010;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,901962000000000
Mar;2011;BY15;20.05000/57.33333;Copepoda;Acartia;4,705874000000000
Mar;2011;BY31;18.23333/58.58812;Copepoda;Acartia;2,064813850000000
Mar;2011;BY5;15.98333/55.25000;Copepoda;Acartia;3,947719800000000
Mar;2011;BY15;20.05000/57.33333;Copepoda;Centropages;0,385620750000000
Mar;2011;BY31;18.23333/58.58812;Copepoda;Centropages;0,661220716666667
Mar;2011;BY5;15.98333/55.25000;Copepoda;Centropages;2,967320100000000
Mar;2011;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,147058875000000
Mar;2011;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;9,895425999999999
Mar;2011;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,798257400000000
Mar;2011;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;22,437924000000002
Mar;2011;BY15;20.05000/57.33333;Copepoda;Temora;10,588234499999999
Mar;2011;BY31;18.23333/58.58812;Copepoda;Temora;7,827886833333333
Mar;2011;BY5;15.98333/55.25000;Copepoda;Temora;34,209141000000002
Mar;2011;BY31;18.23333/58.58812;Rotatoria;Keratella;0,004901955000000
Mar;2011;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,078431400000000
Mar;2011;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,156862800000000
Mar;2011;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,196078500000000
Mar;2012;BY31;18.23333/58.58812;Cladocera;Evadne;1,176471000000000
Mar;2012;BY15;20.05000/57.33333;Copepoda;Acartia;3,607842950000000
Mar;2012;BY31;18.23333/58.58812;Copepoda;Acartia;2,849674875000000
Mar;2012;BY15;20.05000/57.33333;Copepoda;Centropages;8,745102899999999
Mar;2012;BY31;18.23333/58.58812;Copepoda;Centropages;1,764707400000000
Mar;2012;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,326797500000000
Mar;2012;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;19,959155800000001
Mar;2012;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,475980325000000
Mar;2012;BY15;20.05000/57.33333;Copepoda;Temora;11,790839799999999
Mar;2012;BY31;18.23333/58.58812;Copepoda;Temora;9,888904350000001
Mar;2012;BY15;20.05000/57.33333;Rotatoria;Keratella;0,039215700000000
Mar;2012;BY31;18.23333/58.58812;Rotatoria;Keratella;0,058823550000000
Mar;2012;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,098039100000000
Mar;2012;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,470588700000000
Mar;2013;BY31;18.23333/58.58812;Cladocera;Evadne;0,245098050000000
Mar;2013;BY31;18.23333/58.58812;Copepoda;Acartia;0,526961195000000
Mar;2013;BY31;18.23333/58.58812;Copepoda;Centropages;0,483660285000000
Mar;2013;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,326797500000000
Mar;2013;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;2,764052750000000
Mar;2013;BY31;18.23333/58.58812;Copepoda;Temora;3,864380220000000
Mar;2013;BY31;18.23333/58.58812;Rotatoria;Keratella;0,004901955000000
Mar;2013;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,676470750000000
Mar;2014;BY15;20.05000/57.33333;Cladocera;Evadne;0,098039100000000
Mar;2014;BY31;18.23333/58.58812;Cladocera;Evadne;0,284314200000000
Mar;2014;BY5;15.98333/55.25000;Cladocera;Evadne;0,196078500000000
Mar;2014;BY5;15.98333/55.25000;Cladocera;Podon;0,326797500000000
Mar;2014;BY15;20.05000/57.33333;Copepoda;Acartia;1,024509885000000
Mar;2014;BY31;18.23333/58.58812;Copepoda;Acartia;0,255555153333333
Mar;2014;BY5;15.98333/55.25000;Copepoda;Acartia;2,500002875000000
Mar;2014;BY15;20.05000/57.33333;Copepoda;Centropages;1,594771750000000
Mar;2014;BY31;18.23333/58.58812;Copepoda;Centropages;0,271677610000000
Mar;2014;BY5;15.98333/55.25000;Copepoda;Centropages;13,794118800000000
Mar;2014;BY31;18.23333/58.58812;Copepoda;Eurytemora;0,013071900000000
Mar;2014;BY15;20.05000/57.33333;Copepoda;Pseudocalanus;8,303923500000000
Mar;2014;BY31;18.23333/58.58812;Copepoda;Pseudocalanus;4,196949533333334
Mar;2014;BY5;15.98333/55.25000;Copepoda;Pseudocalanus;5,379081400000000
Mar;2014;BY15;20.05000/57.33333;Copepoda;Temora;12,727125200000000
Mar;2014;BY31;18.23333/58.58812;Copepoda;Temora;4,208061066666667
Mar;2014;BY5;15.98333/55.25000;Copepoda;Temora;32,395413200000000
Mar;2014;BY15;20.05000/57.33333;Rotatoria;Keratella;0,009803925000000
Mar;2014;BY31;18.23333/58.58812;Rotatoria;Keratella;0,029411775000000
Mar;2014;BY5;15.98333/55.25000;Rotatoria;Keratella;0,019607850000000
Mar;2014;BY15;20.05000/57.33333;Rotatoria;Synchaeta;0,166666650000000
Mar;2014;BY31;18.23333/58.58812;Rotatoria;Synchaeta;0,188888600000000
Mar;2014;BY5;15.98333/55.25000;Rotatoria;Synchaeta;0,205882350000000
Mar;2015;BY31;18.23333/58.58812;Cladocera;Evadne;0,392157000000000
